MTCYBP44	4	81733385	81734207
COX5BP1	4	81919995	81920387
ENSG10010135325.1	4	81928313	81928439
NPM1P41	4	82010665	82013095
HNRNPA3P13	4	82128535	82129656
RNU6-499P	4	82174547	82174653
BIN2P1	4	82275071	82276600
VAMP9P	4	82284971	82340013
RP11-127B20.2	4	82344876	82346842
HNRNPD	4	82352498	82374503
HNRNPD-DT	4	82374301	82384027
IGBP1P4	4	82401578	82402456
SNORD42	4	82402638	82402706
HNRNPDL	4	82422565	82430462
ENOPH1	4	82430590	82461177
TMEM150C	4	82483170	82562357
RPL7AP26	4	82490823	82491635
RP11-791G16.2	4	82494786	82496278
RP11-791G16.5	4	82571137	82571814
RP11-791G16.4	4	82580117	82581384
LINC00575	4	82610974	82621610
RP11-791G16.7	4	82612184	82615575
SCD5	4	82629539	82798796
RP11-57B24.1	4	82691737	82692468
MIR575	4	82753337	82753430
RP11-57B24.2	4	82775461	82776101
SEC31A	4	82818509	82901166
THAP9-AS1	4	82893009	82900960
THAP9	4	82900684	82919969
LIN54	4	82909973	83012926
RNU6-615P	4	83003412	83003517
COPS4	4	83034447	83075818
RP11-429O22.1	4	83075957	83085600
PLAC8	4	83090048	83137075
RP11-576N17.5	4	83233512	83247213
RP11-576N17.2	4	83237303	83237444
RP11-576N17.3	4	83247179	83248206
COQ2	4	83261536	83284914
HPSE	4	83292461	83335153
RP11-576N17.6	4	83369416	83369523
RP11-576N17.4	4	83377363	83378076
HELQ	4	83407343	83455855
MRPS18C	4	83455932	83469735
ABRAXAS1	4	83459517	83523348
SLC25A14P1	4	83477524	83478424
RPL30P5	4	83502699	83503034
GPAT3	4	83535914	83605875
RP11-767N15.1	4	83668510	83731755
RP11-8L2.1	4	83796436	84299189
RNU6-774P	4	84233657	84233763
RP11-274J2.1	4	84244003	84245488
RP11-42A4.1	4	84371393	84380189
NKX6-1	4	84491985	84499292
RPL3P13	4	84544304	84544519
CDS1	4	84583127	84651334
WDFY3	4	84669597	84966690
RN7SL552P	4	84687725	84688000
WDFY3-AS1	4	84796614	84810403
RNU6-469P	4	84886386	84886486
WDFY3-AS2	4	84965534	85011277
RP11-8N8.1	4	84970180	84970730
RN7SKP48	4	85100496	85100823
RP11-218C23.1	4	85246157	85246912
ARHGAP24	4	85475150	86002668
MIR4451	4	85722468	85722533
MAPK10	4	85990007	86594625
MAPK10-AS1	4	86117912	86219926
RN7SKP96	4	86336318	86336614
MIR4452	4	86542482	86542552
PTPN13	4	86594315	86815171
SLC10A6	4	86823468	86849384
RP11-397E7.1	4	86870191	86871404
C4orf36	4	86876205	86892422
RP11-397E7.2	4	86876338	86876652
RP11-397E7.6	4	86886472	86936178
RP11-397E7.4	4	86913266	86914817
RP11-397E7.5	4	86924630	86936202
AFF1	4	86935002	87141039
TECRP1	4	86949669	86950113
KLHL8	4	87160103	87240314
RP11-476C8.2	4	87166844	87167734
GAPDHP60	4	87207092	87208086
RP11-529H2.1	4	87261931	87266822
MIR5705	4	87300495	87300583
HSD17B13	4	87303789	87322886
RP11-529H2.2	4	87317170	87345210
HSD17B11	4	87336515	87391188
RN7SL681P	4	87386883	87387174
RP11-710E1.1	4	87410644	87411388
NUDT9	4	87422573	87459455
RP11-710E1.2	4	87460807	87462280
SPARCL1	4	87473335	87531061
RP11-742B18.1	4	87568035	87733956
DSPP	4	87608529	87616873
DMP1	4	87650280	87664361
CHCHD2P7	4	87785920	87786371
IBSP	4	87799554	87812435
MEPE	4	87821411	87846817
HSP90AB3P	4	87891843	87894015
CTD-2285E13.1	4	87974385	88008477
SPP1	4	87975667	87983532
RNU1-36P	4	88000237	88000401
PKD2	4	88007635	88077777
ABCG2	4	88090150	88231628
RP11-147K6.1	4	88163579	88163967
RNU6-818P	4	88201703	88201810
RNU6ATAC31P	4	88206427	88206552
RP11-147K6.2	4	88220569	88223837
RNU6-1298P	4	88226729	88226829
PPM1K	4	88257620	88284769
RNU6-112P	4	88275205	88275308
PPM1K-DT	4	88284507	88331421
RP11-10L7.4	4	88352222	88358423
RP11-10L7.3	4	88358945	88361304
HERC6	4	88378739	88443097
HERC5	4	88457119	88506163
NCOA4P2	4	88508591	88510403
PYURF	4	88520998	88523776
PIGY	4	88520998	88523776
RP11-2I7.1	4	88523810	88708450
PIGY-DT	4	88523826	88524983
RP11-466G12.2	4	88527160	88528170
RN7SKP244	4	88583666	88583972
HERC3	4	88592434	88708541
RNU6-33P	4	88684848	88684954
NAP1L5	4	88695913	88697829
FAM13A-AS1	4	88709298	88730103
ENSG10010137203.1	4	88710147	88710265
ENSG10010137169.1	4	88723209	88723316
FAM13A	4	88725955	89111398
TIGD2	4	89111533	89114901
RP11-84C13.2	4	89119284	89119871
RNU6-907P	4	89130852	89130953
GPRIN3	4	89236383	89307800
RP11-115D19.1	4	89410960	89726752
RP11-582C12.1	4	89582507	89704590
SNCA	4	89700345	89838315
RP11-115D19.3	4	89743792	89744305
RP11-115D19.4	4	89747802	89755853
RP11-115D19.2	4	89748283	89749154
SNCA-AS1	4	89836408	89841978
MMRN1	4	89879532	89954629
RP11-350B19.1	4	89995223	89999409
CCSER1	4	90127535	91601913
RN7SKP248	4	90370123	90370427
RP11-11N6.1	4	90682996	90683123
TMSB4XP8	4	90838903	90839037
AC004054.1	4	91108023	91112790
RP11-763F8.1	4	91319034	91325306
RP11-254A24.2	4	91603275	91605292
KRT19P6	4	91885046	91885254
RP11-354O24.1	4	91887886	91904335
PMPCAP1	4	92182477	92184052
RP11-562F9.4	4	92183235	92265316
RP11-562F9.3	4	92260367	92260751
LNCPRESS2	4	92268767	92277075
RP11-9B6.1	4	92297251	92304178
GRID2	4	92303966	93810157
MTND1P19	4	92702345	92702659
RP11-428L21.2	4	92821986	92822918
RP11-428L21.1	4	92833685	92838842
RP11-131K17.1	4	92884663	92885107
RP11-703C10.1	4	93318623	93319786
RNA5SP164	4	93820171	93820280
ATOH1	4	93828753	93830964
RP11-363G15.2	4	94117792	94207556
HMGB3P15	4	94195940	94196513
SMARCAD1	4	94207611	94291292
HPGDS	4	94298535	94342876
RP11-398J16.3	4	94315486	94343041
RPL35AP11	4	94369833	94370163
PDLIM5	4	94451857	94668227
RP11-554D13.1	4	94675245	94702570
BMPR1B-DT	4	94743668	94757681
BMPR1B	4	94757955	95158448
UNC5C	4	95162504	95549206
UNC5C-AS1	4	95549129	95552457
RPL30P6	4	95644952	95645293
PDHA2	4	95840093	95841464
RNU6-1059P	4	95868667	95868764
RNU6-34P	4	96152297	96152403
RP11-61G24.1	4	96212279	96213100
LINC02267	4	96310701	96818864
RN7SKP28	4	96348734	96349038
RP11-667L17.1	4	96841995	96857900
COX7A2P2	4	96902801	96903050
RP11-431J17.1	4	97120701	97135059
STPG2	4	97184093	98143476
RP11-681L8.1	4	97334635	97633823
STPG2-AS1	4	97366681	97491899
CRYZP2	4	97916353	97917401
RPL5P12	4	98025390	98026240
DUTP8	4	98048555	98049043
RP11-323J4.1	4	98251688	98261630
RAP1GDS1	4	98261384	98443858
RP11-810D13.1	4	98409290	98409763
TSPAN5	4	98470367	98658611
RP11-724M22.1	4	98496364	98509935
RP11-1299A16.3	4	98658904	98664550
RP11-1299A16.1	4	98713804	98713971
BTF3P13	4	98740742	98741231
EIF4E	4	98879276	98929133
TBCAP3	4	98909537	98909848
RP11-571L19.7	4	98928897	98994994
FAM177A1P1	4	98955982	98956767
RP11-571L19.9	4	98961083	98964790
RNU7-149P	4	98966815	98966873
NDUFS5P4	4	98976800	98977117
METAP1	4	98995659	99062809
MIR3684	4	98997387	98997460
ABT1P1	4	99022311	99023131
RP11-571L19.8	4	99067256	99068125
ADH5	4	99070978	99088801
RP11-696N14.1	4	99088805	99301356
ADH4	4	99123657	99157792
PCNAP1	4	99160514	99161645
ADH6	4	99202638	99219537
ADH1A	4	99276369	99291003
ADH1B	4	99304971	99352760
ADH1C	4	99336497	99352746
ADH7	4	99412261	99435510
RP11-696N14.3	4	99469598	99498698
C4orf17	4	99511012	99542303
TRMT10A	4	99546709	99564039
MTTP	4	99564081	99623997
RP11-766F14.1	4	99594799	99625913
C4orf54	4	99636529	99657828
DAPP1	4	99816827	99870190
AP001962.3	4	99844138	99844696
LAMTOR3	4	99878336	99894428
DNAJB14	4	99896248	99946618
RP11-15B17.4	4	99942081	99942522
H2AZ1	4	99948086	99950355
H2AZ1-DT	4	99950006	100195099
RP11-15B17.2	4	99990737	99991477
DYNLL1P6	4	100041841	100042104
DDIT4L	4	100185870	100190782
RP11-588P8.1	4	100190033	100215505
EMCN	4	100395341	100880126
RP11-13F20.1	4	100421655	100474461
LINC01216	4	100660279	100675113
LINC01217	4	100778582	100791426
LINC01218	4	100812255	100814280
PPP3CA	4	101023409	101348278
MIR8066	4	101240795	101240872
MIR1255A	4	101330302	101330414
FLJ20021	4	101347780	101348883
BANK1	4	101411286	102074812
RP11-68O1.1	4	101640946	101649974
RNU6-462P	4	101723876	101723980
MTND5P5	4	101972423	101972798
RP11-498M5.2	4	101976894	102036903
SLC39A8	4	102251080	102431258
RN7SL728P	4	102348392	102348691
RP11-499E18.1	4	102418602	102450010
AF213884.1	4	102461250	102462152
AF213884.2	4	102500841	102501319
NFKB1	4	102501331	102617302
MANBA	4	102630770	102760994
AF224669.3	4	102662611	102663073
LRRC37A15P	4	102727274	102730721
KRT8P46	4	102728746	102730171
RP11-10L12.1	4	102734358	102734612
RP11-10L12.2	4	102751401	102752641
UBE2D3	4	102794383	102868896
RP11-10L12.8	4	102814252	102819881
UBE2D3-AS1	4	102828055	102844075
RNU7-151P	4	102837047	102837099
CISD2	4	102868974	102892807
SLC9B1	4	102885048	103019719
PABPC1P7	4	102896725	102898237
ACTR3BP4	4	102961956	102963327
SLC9B2	4	103019868	103085829
BDH2	4	103077592	103099870
CENPE	4	103105349	103198445
LINC02428	4	103255822	103454667
RP11-297P16.3	4	103548745	103624534
RP11-297P16.4	4	103550586	103559277
DDX3P3	4	103572089	103574082
TACR3	4	103586031	103719985
AC004047.1	4	103871890	103878436
RNU6-635P	4	103924540	103924641
LINC02503	4	103961616	104037543
RP11-729M20.1	4	104230380	104411035
CXXC4	4	104468308	104494901
CXXC4-AS1	4	104490849	104734546
AC004063.1	4	104556960	104568877
RP11-556I14.2	4	104653874	104966793
RP11-395M19.1	4	104886118	104886955
RP11-556I14.1	4	104900125	105120000
RNU6-351P	4	104974672	104974771
RP11-556I14.3	4	104996900	104997052
AC004069.1	4	105102891	105104004
ENSG10010136291.1	4	105105987	105106094
AC004069.2	4	105137280	105140619
TET2	4	105145875	105279816
TET2-AS1	4	105171354	105178063
RN7SL89P	4	105293664	105293946
PPA2	4	105369077	105474067
RNU6-553P	4	105406997	105407092
EEF1A1P9	4	105484698	105486080
PIMREGP2	4	105526596	105527397
ATP5F1EP1	4	105532475	105532630
AC004066.3	4	105540190	105552355
ARHGEF38	4	105552620	105708093
ARHGEF38-IT1	4	105561591	105570238
RP11-311D14.1	4	105679050	105680094
INTS12	4	105682627	105895986
GSTCD	4	105708778	105847725
GSTCD-AS1	4	105746245	105827172
NPNT	4	105894775	106004027
RP11-710F7.2	4	105927060	105932722
RP11-710F7.3	4	106003317	106022478
TBCK	4	106041599	106316683
AIMP1	4	106315544	106349456
GIMD1	4	106357392	106368778
LINC02173	4	106433489	106453449
AC003099.2	4	106525401	106938640
ACTR6P1	4	106836498	106837601
DKK2	4	106921802	107283806
RAC1P5	4	107203349	107203924
RP11-713M6.2	4	107258700	107301870
RNU6-551P	4	107435118	107435220
PAPSS1	4	107590276	107720234
SGMS2	4	107824563	107915047
CYP2U1-AS1	4	107863473	107989679
RNU6-733P	4	107867807	107867910
CYP2U1	4	107931549	107953461
RP11-286E11.2	4	107936031	107941255
HADH	4	107989714	108035241
LEF1	4	108047545	108168956
LEF1-AS1	4	108167525	108258037
RPSAP34	4	108407843	108408578
ZACNP1	4	108415220	108416639
EXOC7P1	4	108417705	108419763
RPL34-DT	4	108538190	108620460
RPL34	4	108620569	108630412
OSTC	4	108650585	108667820
RNU6-431P	4	108652150	108652256
RP11-348N12.2	4	108669949	108678874
ETNPPL	4	108742048	108763054
RP11-75N20.2	4	108773613	108774020
RCC2P8	4	108788745	108789779
COL25A1	4	108808725	109302752
COL25A1-DT	4	109303035	109316135
RBMXP4	4	109346326	109347459
SEC24B-AS1	4	109347475	109433817
SEC24B	4	109433772	109540896
RN7SL55P	4	109450772	109451068
MIR576	4	109488698	109488795
SETP20	4	109553243	109554094
CDC42P4	4	109555170	109555732
MCUB	4	109560209	109688719
HIGD1AP14	4	109673843	109674124
CASP6	4	109688622	109703583
AC004067.5	4	109692004	109692703
PLA2G12A	4	109709989	109730070
AC004067.6	4	109713916	109801999
CFI	4	109740694	109801999
GAR1-DT	4	109815047	109815410
GAR1	4	109815510	109824740
RRH	4	109827972	109849123
LRIT3	4	109848107	109872315
KRT19P3	4	109879070	109879897
EGF	4	109912883	110013766
RNU6-35P	4	109992325	109992431
ELOVL6	4	110045846	110199199
RN7SL275P	4	110117736	110118070
RP11-115A14.1	4	110146374	110147248
HSBP1P2	4	110251871	110252099
RNF14P2	4	110264865	110265017
RNU6-205P	4	110278185	110278291
ZBED1P1	4	110291644	110293573
ENPEP	4	110365733	110565285
RPL7L1P13	4	110399773	110400511
ZNF969P	4	110415898	110418504
ENSG10010138707.1	4	110433109	110433188
RP11-380D23.1	4	110512488	110519505
PANCR	4	110595513	110615458
PITX2	4	110617423	110642123
LINC01438	4	110794403	110797344
MIR297	4	110860582	110860647
RP11-621B23.1	4	110876410	111386234
LYPLA1P2	4	110945109	110945799
AC004062.2	4	111063583	111064227
RNU6-289P	4	111331412	111331518
RP11-255I10.2	4	111516117	111739871
RP11-255I10.1	4	111551854	111552173
RP11-269F21.1	4	111802795	111839886
RP11-269F21.3	4	111804418	112112273
AC004704.1	4	111847565	111948916
AC004704.2	4	111959584	111988314
CCDC34P1	4	112068010	112068526
TUBB8P3	4	112077598	112078400
RP11-477G18.1	4	112116510	112116903
FAM241A	4	112145454	112195256
RP11-477G18.2	4	112171215	112171527
RP11-73K9.2	4	112229561	112231596
AP1AR	4	112231740	112273110
RP11-73K9.3	4	112272968	112273316
TIFA	4	112274537	112285904
ALPK1	4	112285509	112442621
RTEL1P1	4	112356135	112370959
TOX4P1	4	112455924	112457785
NEUROG2	4	112513516	112516180
NEUROG2-AS1	4	112515385	112546881
RPL23AP94	4	112530371	112530672
ZGRF1	4	112539333	112636995
H3P14	4	112564988	112565398
LARP7	4	112637107	112657592
MIR302CHG	4	112646476	112650051
MIR367	4	112647874	112647941
MIR302D	4	112648004	112648071
MIR302A	4	112648183	112648251
MIR302C	4	112648363	112648430
MIR302B	4	112648485	112648557
OSTCP4	4	112685055	112685503
RP11-148B6.2	4	112693047	112706810
WRBP1	4	112693459	112693792
RPL32P13	4	112738672	112739106
RPL7AP30	4	112788083	112788878
RP11-119H12.3	4	112797050	112798691
ANK2	4	112818032	113384221
RP11-119H12.4	4	112826307	112827607
RP11-119H12.6	4	112880298	112882330
RP11-119H12.5	4	112881718	112882132
ANK2-AS1	4	112973272	113071962
RP11-650J17.2	4	113031287	113034551
MIR1243	4	113106863	113106955
MIR8082	4	113152282	113152362
AC004057.1	4	113214046	113217170
CAMK2D	4	113418054	113761927
RN7SL184P	4	113419840	113420136
RNU1-138P	4	113420323	113420486
RP11-397D21.1	4	113840050	113840236
ARSJ	4	113900284	113979727
RP11-26P13.2	4	113943256	113944320
RP11-362M19.1	4	114103938	114104225
UGT8	4	114598770	114678225
MIR577	4	114656759	114656854
CIR1P2	4	114713579	114714920
RN7SL808P	4	114799331	114799629
NDST4	4	114827763	115113876
MRPS33P3	4	115142982	115143303
RPF2P2	4	115628812	115629707
PGAM4P2	4	115764099	115764819
KRT18P21	4	115920707	115921978
RP11-659O3.1	4	115922015	116297160
EIF3KP3	4	116043407	116044045
TTC39CP1	4	116193997	116194751
MTRNR2L13	4	116298876	116300320
MIR1973	4	116299725	116299768
TRMT112P1	4	116378919	116379269
CUL4AP1	4	116425983	116430892
RP11-55L3.1	4	116489364	116515619
ACTN4P1	4	116598161	116599611
RP11-97F8.3	4	116714844	116719669
RP11-97F8.4	4	116720123	116739945
RP11-97F8.2	4	116751473	116952699
RP11-46H14.1	4	116754453	116921792
RNU6-119P	4	116839279	116839385
RP11-97F8.1	4	116858093	116858973
TRAM1L1	4	117083554	117085576
AC107399.1	4	117249924	117250188
LINC02262	4	117314597	117360655
LINC02263	4	117360596	117412712
LINC01378	4	117406166	117691188
RPSAP35	4	117413462	117414279
NT5C3AP1	4	117574512	117576174
RP11-510D4.1	4	117648832	117657312
LINC02264	4	117834145	117869960
NDST3	4	118033618	118258634
FKBP4P1	4	118193405	118194751
SNHG8	4	118278709	118285316
SNORA24	4	118279190	118279320
PRSS12	4	118280038	118353003
NDUFS5P5	4	118400514	118400834
RP11-586D5.3	4	118460224	118460301
CEP170P1	4	118467590	118554100
RP11-384K6.6	4	118591773	118633729
RNU6-1054P	4	118606450	118606553
CICP16	4	118635970	118638782
SEPTIN14P4	4	118640673	118640858
METTL14-DT	4	118664087	118685343
METTL14	4	118685392	118715433
SEC24D	4	118722823	118838683
SYNPO2	4	118850688	119061247
RP11-358D17.1	4	119006032	119006401
MYOZ2	4	119135832	119187789
RP11-455G16.1	4	119192773	119212644
USP53	4	119212587	119295517
C4orf3	4	119296419	119304445
FABP2	4	119317250	119322138
KLHL2P1	4	119334329	119378233
RNU4-33P	4	119367562	119367646
RP11-548H18.2	4	119391831	119395335
GTF2IP12	4	119405523	119454638
RP11-33B1.4	4	119409333	119410233
RNU6-1217P	4	119434005	119434108
SEPTIN7P14	4	119454791	119552025
RP11-33B1.3	4	119456350	119457277
PDE5A	4	119494397	119628804
ENSG10010137533.1	4	119569699	119569825
RP11-785J10.2	4	119686538	119693563
LINC01365	4	119799089	119804554
RP11-96A1.4	4	119937557	119963898
LINC02502	4	119939540	119964293
RP11-96A1.5	4	120035033	120040615
MAD2L1	4	120055623	120066858
RP11-679C8.2	4	120066958	120564789
LTV1P1	4	120091046	120092282
SAR1AP3	4	120342056	120342647
RP11-501E14.1	4	120639090	120650796
PRDM5	4	120684919	120922870
RNU6-550P	4	120810469	120810569
SETP12	4	120895494	120897083
NDNF	4	121035613	121073021
RN7SKP137	4	121061172	121061478
RP11-647P12.1	4	121071429	121080476
RP11-647P12.2	4	121118299	121118734
TNIP3	4	121131408	121227466
RNU6-948P	4	121192797	121192903
QRFPR	4	121328642	121381059
RP11-364P2.2	4	121369433	121370345
TUBB4BP5	4	121451541	121451967
ANXA5	4	121667946	121696995
SMIM43	4	121758881	121765427
PP12613	4	121764585	121766814
EXOSC9	4	121801318	121817021
CCNA2	4	121816444	121823883
BBS7	4	121824329	121870487
BBS7-DT	4	121870583	121872848
TRPC3	4	121874481	121952060
AC097533.1	4	122077840	122078318
RN7SL335P	4	122087508	122087811
KIAA1109	4	122152331	122362758
ADAD1	4	122378966	122429802
IL2	4	122451470	122456725
IL21	4	122610108	122621066
IL21-AS1	4	122618983	122689156
RP11-804C24.1	4	122700445	122708788
CETN4P	4	122728532	122732482
BBS12	4	122732702	122744942
RP11-170N16.1	4	122815771	122816117
FGF2	4	122826708	122898236
RP11-170N16.2	4	122840343	122840690
RP11-170N16.3	4	122879778	122885805
NUDT6	4	122888697	122922968
SPATA5	4	122923070	123319433
CTB-51E13.1	4	123259949	123260118
CTB-51E13.2	4	123349250	123351221
SPRY1	4	123396795	123403760
RP11-381N20.2	4	123490242	123522106
LINC02435	4	123505279	123527525
LINC01091	4	123539026	123962698
AC096732.2	4	123744923	123745673
RPL21P50	4	123745750	123746226
RP11-107E21.1	4	123861860	123862015
RP11-728C8.2	4	124025295	124028268
PPIAP76	4	124062462	124062990
CTD-2325B11.1	4	124149377	124252044
RP11-472A1.2	4	124324973	124339047
TUBAP10	4	124435750	124437120
TECRP2	4	124462863	124463790
LINC02516	4	124499940	124558445
ANKRD50	4	124664048	124712732
FAT4	4	125314918	125492932
MIR2054	4	125507259	125507307
RP11-399F2.2	4	125676718	126017357
NUP58P1	4	125681177	125683668
TMEM248P1	4	125723267	125724217
LINC02379	4	126064128	126073370
H3P15	4	126106139	126106923
RP11-719N9.1	4	126431694	126735523
RBM48P1	4	126563509	126564776
RP11-810P8.1	4	127043430	127077762
RP11-125O18.1	4	127094410	127470569
RP11-125O18.2	4	127228519	127352379
RP11-18O11.1	4	127493505	127493828
RP11-18O11.2	4	127498327	127498807
RP11-18O11.3	4	127532828	127623803
INTU	4	127623271	127726737
SLC25A31	4	127730400	127774292
HSPA4L	4	127781821	127840733
RP11-50D9.4	4	127809170	127809477
RP11-50D9.1	4	127812720	127813200
RP11-50D9.3	4	127840198	127844040
PLK4	4	127880893	127899224
RNU6-583P	4	127891991	127892082
MFSD8	4	127917799	127966034
ABHD18	4	127965306	128039953
LARP1B	4	128061286	128222931
RP11-214O14.1	4	128069014	128069612
FOSL1P1	4	128155389	128156204
PGRMC2	4	128269237	128288829
LINC02615	4	128292751	128519398
RP11-130C6.1	4	128552590	128553416
RP11-184M15.1	4	128567972	128570531
RP11-184M15.2	4	128582999	128601407
JADRR	4	128768228	128769948
JADE1	4	128809700	128875224
SCLT1	4	128864921	129093600
RP11-209D20.2	4	128944628	128944956
ENSG00000281369	4	129041766	129041877
C4orf33	4	129093317	129116640
CDRT15P11	4	129133106	129134098
ZSWIM5P3	4	129135926	129139740
RP11-378N18.1	4	129177386	129179094
RP11-419L4.1	4	129299175	129305022
RP11-419L4.2	4	129362911	129377504
LINC02466	4	129612330	129771527
LINC02465	4	129771596	129975329
EEF1GP8	4	129903010	129904163
LINC02479	4	130376229	130432227
PGBD4P4	4	130494673	130495285
GAPDHP56	4	130503357	130504344
RP11-401I19.2	4	130808507	130811933
RP11-401I19.1	4	130881027	130885641
RP11-732B24.1	4	130963925	130967575
RP11-488I4.2	4	131112748	131113255
RNU6-224P	4	131273242	131273348
LINC02377	4	131379717	131591825
RP11-758B24.1	4	131540281	131540489
RN7SL205P	4	131720260	131720543
SNHG27	4	131727587	131791492
RP11-614F17.1	4	131768233	131768578
RPL7AP28	4	131857343	131857913
RP11-745L13.2	4	131930031	131975952
RP11-789C2.1	4	131978485	132345621
RP11-1E22.1	4	132027175	132028434
ELL2P2	4	132367786	132368479
RP11-62N21.1	4	132435802	132447235
LINC01256	4	132591064	132678503
AARS1P1	4	132592084	132592536
RP11-404I7.2	4	132836772	132981677
RP11-404I7.1	4	132985510	132988677
RP11-9G1.3	4	133075311	133149147
R3HDM2P1	4	133124104	133126063
PCDH10	4	133149294	133208606
RP11-335K21.1	4	133261022	133263115
RP11-285A15.1	4	133574566	133575208
RP11-427M20.1	4	133871246	134010690
RP11-400D2.2	4	134026665	134327977
RP11-625A6.1	4	134057468	134085506
PABPC4L	4	134196333	134201789
PES1P1	4	134327063	134328798
LINC02462	4	134383467	134545648
CTD-2012I17.1	4	134759399	134817289
RP11-192C21.2	4	134932889	134934131
RP11-192C21.3	4	134944275	134944523
RP11-192C21.1	4	134952259	134952889
RP11-553P9.1	4	135045464	135046850
RP11-553P9.2	4	135067233	135097658
LINC02485	4	135112905	135123779
KRT18P54	4	135371177	135371924
TARS2P1	4	135565117	135567157
RP11-780O17.1	4	135792384	135805904
LINC00613	4	135866983	135913680
RNU1-89P	4	135995929	135996092
RP11-782E2.2	4	136004509	136004902
RP11-775H9.3	4	136097797	136099240
RP11-775H9.2	4	136118675	136395471
RP11-775H9.1	4	136125909	136138874
TERF1P3	4	136355110	136356336
RP11-625B21.1	4	136553236	136553739
LINC02511	4	136795919	137212799
LINC02510	4	137193756	137198367
SERF1AP1	4	137301001	137301187
STMN1P2	4	137425426	137425864
RPS23P2	4	137448087	137448501
PCDH18	4	137518918	137532494
LINC02172	4	137545731	137603430
RP13-884E18.3	4	137601899	137602433
RP13-884E18.2	4	137645265	137655174
RP13-884E18.4	4	137690477	137734977
RP11-793B23.2	4	137751029	137755300
RP11-793B23.1	4	137807706	137816402
RP11-8P17.2	4	137943022	138051288
LINC00616	4	137978547	138131182
SLC7A11-AS1	4	138057464	138178177
SLC7A11	4	138164097	138242349
RP11-733C7.1	4	138277115	138281784
LINC00498	4	138298856	138312658
LINC00499	4	138309613	138663403
LINC00500	4	138425523	138436869
RP11-310A13.2	4	138481255	138482096
RP11-173E2.1	4	138560704	138561941
RP11-173E2.2	4	138664725	138665569
RP11-98O2.1	4	138773537	138803567
RP11-371F15.3	4	138819954	139012646
RP11-577B7.1	4	138923930	138924232
NOCT	4	139015781	139045939
ELF2	4	139028112	139177218
RNU6-531P	4	139055475	139055578
RN7SL382P	4	139100377	139100658
PPP1R14BP3	4	139114930	139115374
RN7SL311P	4	139185441	139185746
RNU6-506P	4	139231026	139231119
RNU6-1074P	4	139256657	139256760
MGARP	4	139266165	139280225
NDUFC1	4	139266880	139302551
NAA15	4	139301505	139420033
RNU6-1214P	4	139318378	139318486
RAB33B-AS1	4	139411927	139454034
RP11-83A24.1	4	139426299	139430884
ENSG10010136290.1	4	139436368	139436494
RAB33B	4	139453232	139476609
SETD7	4	139495941	139606699
FTH1P24	4	139546266	139546727
RP11-342I1.2	4	139556799	139557643
RP11-308D13.5	4	139568573	139580143
RP11-308D13.3	4	139618136	139623232
MGST2	4	139665768	139740745
RN7SKP237	4	139685127	139685427
H3P16	4	139698144	139698554
MAML3	4	139716753	140154184
RP11-342I1.3	4	139763080	139770391
RN7SKP253	4	139794125	139794433
RP11-392B6.1	4	140128015	140134565
SCOC	4	140257286	140385728
SCOC-AS1	4	140283724	140373403
NDUFB4P9	4	140314163	140314550
RPL14P3	4	140366240	140366861
CLGN	4	140388453	140427661
MGAT4D	4	140442262	140498377
RP11-542P2.2	4	140498402	140501330
ELMOD2	4	140524168	140553770
UCP1	4	140559431	140568961
RP11-5K16.4	4	140577845	140579657
RN7SL152P	4	140577925	140578222
RP11-5K16.3	4	140600401	140600575
TBC1D9	4	140620782	140756385
TNRC18P1	4	140641840	140645489
RNY1P14	4	140700835	140700942
RP11-102N12.2	4	140712168	140716081
RP11-102N12.3	4	140756528	140757921
RNF150	4	140859807	141212877
ZNF330	4	141220887	141234697
RP11-586L23.1	4	141240739	141278789
LINC02432	4	141302910	141357096
RP11-362F19.2	4	141405172	141407586
RP11-362F19.3	4	141430831	141431284
LINC02276	4	141569931	141576077
IL15	4	141636583	141733987
INPP4B	4	142023160	142847432
RPL5P13	4	142286917	142287625
LSM3P4	4	142317238	142317546
RP11-223C24.2	4	142514446	142518983
RP11-223C24.1	4	142566019	142660950
RP11-284M14.1	4	142933195	143184861
RP11-54P19.1	4	143045086	143045878
USP38	4	143184917	143223874
RP11-364L4.3	4	143286293	143329858
GAB1	4	143336762	143474568
MIR3139	4	143343460	143343535
RP11-364L4.1	4	143349275	143350117
RP11-364L4.4	4	143351515	143355794
RPSAP36	4	143424753	143426013
RP11-58H15.3	4	143497412	143498126
SMARCA5-AS1	4	143513472	143514635
SMARCA5	4	143513702	143557486
RP11-481K16.2	4	143555082	143555583
RP11-673E1.1	4	143559457	144343750
GUSBP5	4	143559472	143561460
FREM3	4	143577302	143700675
RP11-780M14.1	4	143760399	143762093
GYPE	4	143870864	143905563
RP11-673E1.3	4	143911514	143912053
GYPB	4	143996104	144019380
RP11-673E1.5	4	144010237	144012598
GYPA	4	144109303	144140751
RP11-1289C17.1	4	144111039	144870953
RP11-1289C17.2	4	144210701	145098174
RP11-361D14.2	4	144505900	144509001
KRT18P51	4	144572238	144572983
HHIP-AS1	4	144642922	144661357
HHIP	4	144646156	144745271
ENSG10010137683.1	4	144739762	144739941
ANAPC10	4	144831908	145098541
HSPD1P5	4	144845625	144847344
RP13-539F13.3	4	144851572	144874787
RP13-539F13.2	4	144920713	144921164
